"id","base_word","exchange_word","base_claim","exchange_claim","golden_truthfulness_base_claim","shift","axis","judgmental_base","judgmental_exchange","origin_dataset","origin_source"
"subventionen_marktverzerrung_1","Subventionen","Marktverzerrung","Wenn die Dienstwagen Subventionen abgeschafft wird verkauft Daimler keine E-Klassen Audi keine A6 usw….","Wenn die Dienstwagenmarktverzerrung abgeschafft wird, verkauft Daimler keine E-Klassen, Audi keine A6 usw.","False","right","economic","0","0","DefaktS","Twitter"
"subventionen_marktverzerrung_2","Subventionen","Marktverzerrung","Ein Staat, der sich, um Subventionen zahlen zu können, von einem Milliardenkredit zum nächsten hangelt.","Ein Staat, der sich, um Marktverzerrungen zahlen zu können, von einem Milliardenkredit zum nächsten hangelt.","True","right","economic","0","0","Medienkompass","www.stern.de"
"subventionen_wirtschaftsförderung_1","Subventionen","Wirtschaftsförderung","Wenn die Dienstwagen Subventionen abgeschafft wird verkauft Daimler keine E-Klassen Audi keine A6 usw….","Wenn die Dienstwagen-Wirtschaftsförderung abgeschafft wird, verkauft Daimler keine E-Klassen, Audi keine A6 usw.","False","none","economic","0","0","DefaktS","Twitter"
"subventionen_wirtschaftsförderung_2","Subventionen","Wirtschaftsförderung","Thyssenkrupp kassiert zwei Milliarden Euro Subventionen - und plant danach einen massiven Stellenabbau auch in Deutschland.","Thyssenkrupp kassiert zwei Milliarden Euro Wirtschaftsförderung und plant danach einen massiven Stellenabbau, auch in Deutschland.","True","none","economic","0","0","Medienkompass","www.stern.de"
"subventionen_wirtschaftsförderung_3","Subventionen","Wirtschaftsförderung","Neue Subventionen für alte Kohlekraftwerke dürfe es nicht geben, Union und SPD schützten alte Strukturen, die längst überholt seien.","Neue Wirtschaftsförderung für alte Kohlekraftwerke dürfte es nicht geben, Union und SPD schützten alte Strukturen, die längst überholt seien.","True","none","economic","0","0","Medienkompass","www.sueddeutsche.de"
"subventionen_wirtschaftsförderung_4","Subventionen","Wirtschaftsförderung","Wir können uns fehlgeleitete Subventionen schlicht nicht mehr leisten.","Wir können uns fehlgeleitete Wirtschaftsförderung schlicht nicht mehr leisten.","False","none","economic","0","0","DefaktS","Twitter"
"subventionen_zukunftsinvestitionen_1","Subventionen","Zukunftsinvestitionen","Bundeskanzler Gerhard Schröder war bereits am Montag mit Gastgeber Chretien darin übereingekommen, in diesem Zusammenhang auch einen weiteren Abbau staatlicher Subventionen zu fordern.","Bundeskanzler Gerhard Schröder war bereits am Montag mit Gastgeber Chretien darin übereingekommen, in diesem Zusammenhang auch einen weiteren Abbau staatlicher Zukunftsinvestitionen zu fordern.","True","left","economic","0","0","Medienkompass","www.stern.de"
"todesstrafe_ultimative strafe_1","Todesstrafe","Ultimative Strafe","Schon zu biblischen Zeiten stand auf Kindsmord die Todesstrafe!","Schon zu biblischen Zeiten stand auf Kindsmord die ultimative Strafe!","False","right","social","0","0","DefaktS","Twitter"
"umweltschutz_klimaschutz_1","Umweltschutz","Klimaschutz","Auch Staatsangestellte brauchen rechtlichen Schutz, wenn sie Korruption und Betrug aufdecken Die Richtlinie schützt die Personen, die gemeinwohlschädliche Verstöße gegen das EU-Recht anprangern; da geht es um Geldwäsche, um Verstöße bei der Unternehmensbesteuerung, um Verstöße beim Datenschutz, beim Umweltschutz, bei der Lebensmittelsicherheit.","Auch Staatsangestellte brauchen rechtlichen Schutz, wenn sie Korruption und Betrug aufdecken. Die Richtlinie schützt die Personen, die gemeinwohlschädliche Verstöße gegen das EU-Recht anprangern; dabei geht es um Geldwäsche, um Verstöße bei der Unternehmensbesteuerung, um Verstöße beim Datenschutz, beim Klimaschutz, bei der Lebensmittelsicherheit.","True","none","economic","0","0","Medienkompass","www.sueddeutsche.de"
"umweltschutz_klimaschutz_2","Umweltschutz","Klimaschutz","Eine Mehrheit sieht zudem mehr Investitionsbedarf bei der Polizeiausstattung, beim Umweltschutz, beim Erhalt und Ausbau von Straßen und Bahnstrecken sowie bei öffentlichen Einrichtungen wie etwa Schwimmbädern und Büchereien.","Eine Mehrheit sieht zudem mehr Investitionsbedarf bei der Polizeiausstattung, beim Klimaschutz, beim Erhalt und Ausbau von Straßen und Bahnstrecken sowie bei öffentlichen Einrichtungen wie etwa Schwimmbädern und Büchereien.","True","none","economic","0","0","Medienkompass","www.n-tv.de"
"umweltschutz_klimaschutz_3","Umweltschutz","Klimaschutz","Ich zähle mal kurz auf, welche Pull-Faktoren die Rechten in Deutschland möglichst schnell weghaben möchten: - Sozialsysteme - Arbeitsrechte - Bürgerrechte - Frauenrechte - Umweltschutz - eine demokratisch kontrollierte Polizei - Rechtsstaat - Demokratie","Ich zähle mal kurz auf, welche Pull-Faktoren die Rechten in Deutschland möglichst schnell weghaben möchten: - Sozialsysteme - Arbeitsrechte - Bürgerrechte - Frauenrechte - Klimaschutz - eine demokratisch kontrollierte Polizei - Rechtsstaat - Demokratie","False","none","economic","0","0","DefaktS","Twitter"
"umweltschutz_klimaschutz_4","Umweltschutz","Klimaschutz","Von Johannes Röhrig Es wurde noch heftig gestritten innerhalb der EU-Kommission, doch genützt hat es nichts - jedenfalls nicht den deutschen Interessen: Automobilkonzerne sollen per Dekret künftig einen stärkeren Beitrag zum Umweltschutz leisten, und dieser Beitrag - das wurde überdeutlich, als der griechische Umweltkommissar Stavros Dimas einen Vorschlag für ein CO2-Reglement für PKW in Europa vorstellte - wird vor allem den hiesigen Konzernen abverlangt.","Es wurde innerhalb der EU-Kommission noch heftig gestritten, doch es hat nichts genützt - jedenfalls nicht den deutschen Interessen: Automobilkonzerne sollen per Dekret künftig einen stärkeren Beitrag zum Klimaschutz leisten, und dieser Beitrag - das wurde überdeutlich, als der griechische Umweltkommissar Stavros Dimas einen Vorschlag für ein CO2-Reglement für PKW in Europa vorstellte - wird vor allem den hiesigen Konzernen abverlangt.","True","none","economic","0","0","Medienkompass","www.stern.de"
"umweltschutz_umweltfanatismus_1","Umweltschutz","Umweltfanatismus","Ich zähle mal kurz auf, welche Pull-Faktoren die Rechten in Deutschland möglichst schnell weghaben möchten: - Sozialsysteme - Arbeitsrechte - Bürgerrechte - Frauenrechte - Umweltschutz - eine demokratisch kontrollierte Polizei - Rechtsstaat - Demokratie","Ich zähle mal kurz auf, welche Pull-Faktoren die Rechten in Deutschland möglichst schnell weghaben möchten: - Sozialsysteme - Arbeitsrechte - Bürgerrechte - Frauenrechte - Umweltfanatismus - eine demokratisch kontrollierte Polizei - Rechtsstaat - Demokratie","False","right","economic","0","1","DefaktS","Twitter"
"umweltschutz_umweltfanatismus_2","Umweltschutz","Umweltfanatismus","Umweltschutz war noch ein ziemlich junges Thema, eines, das immer wichtiger wurde, irgendwann auch ziemlich sexy.","Umweltfanatismus war noch ein ziemlich junges Thema, eines, das immer wichtiger wurde und irgendwann auch ziemlich sexy.","True","right","economic","0","1","Medienkompass","www.stern.de"
"umweltschutz_öko-terrorismus_1","Umweltschutz","Öko-Terrorismus","Globalisten tagen in Davos WEF in Davos: Abtreibung ist wichtiger Bestandteil der globalistischen Agenda #Davos #Klimapolitik #Umweltschutz #Schwab #Schweiz #WEF #Abtreibung #Kinder #FreieWelt","Globalisten tagen in Davos. WEF in Davos: Abtreibung ist ein wichtiger Bestandteil der globalistischen Agenda. #Davos #Klimapolitik #Öko-Terrorismus #Schwab #Schweiz #WEF #Abtreibung #Kinder #FreieWelt","False","right","social","0","1","DefaktS","Twitter"
"umweltschutz_öko-terrorismus_2","Umweltschutz","Öko-Terrorismus","Ich zähle mal kurz auf, welche Pull-Faktoren die Rechten in Deutschland möglichst schnell weghaben möchten: - Sozialsysteme - Arbeitsrechte - Bürgerrechte - Frauenrechte - Umweltschutz - eine demokratisch kontrollierte Polizei - Rechtsstaat - Demokratie","Ich zähle mal kurz auf, welche Pull-Faktoren die Rechten in Deutschland möglichst schnell weghaben möchten: - Sozialsysteme - Arbeitsrechte - Bürgerrechte - Frauenrechte - Öko-Terrorismus - eine demokratisch kontrollierte Polizei - Rechtsstaatlichkeit - Demokratie","False","right","social","0","1","DefaktS","Twitter"
"umweltverschmutzung_naturverlust_1","Umweltverschmutzung","Naturverlust","Das Foto zeige die Überreste einer Demo gegen Umweltverschmutzung.","Das Foto zeigt die Überreste einer Demo gegen Naturverlust.","False","left","economic","0","0","NewsPolyML","correctiv.org"
"umweltverschmutzung_naturverlust_2","Umweltverschmutzung","Naturverlust","Für den Fall eines schwerwiegenden Einschlags ist die menschgemachte Umweltverschmutzung das kleinste Problem.","Für den Fall eines schwerwiegenden Einschlags ist der menschgemachte Naturverlust das kleinste Problem.","False","left","economic","0","0","DefaktS","Twitter"
"umweltverschmutzung_naturverlust_3","Umweltverschmutzung","Naturverlust","Beispiel vier: Klimaerwärmung und Umweltverschmutzung.","Beispiel vier: Klimaerwärmung und Naturverlust.","True","left","economic","0","0","Medienkompass","www.sueddeutsche.de"
"umweltverschmutzung_ökologische belastung_1","Umweltverschmutzung","ökologische Belastung","Das Foto zeige die Überreste einer Demo gegen Umweltverschmutzung.","Das Foto zeigt die Überreste einer Demo gegen ökologische Belastung.","False","right","economic","0","0","NewsPolyML","correctiv.org"
"umweltverschmutzung_ökologische belastung_2","Umweltverschmutzung","ökologische Belastung","Für den Fall eines schwerwiegenden Einschlags ist die menschgemachte Umweltverschmutzung das kleinste Problem.","Für den Fall eines schwerwiegenden Einschlags ist die menschengemachte ökologische Belastung das kleinste Problem.","False","right","economic","0","0","DefaktS","Twitter"
"ungleichheit_soziale schieflage_1","Ungleichheit","soziale Schieflage","Nächste Woche am 15.11. kommt die geniale Ökonomin Katharina Mader nach Transdanubien und madersplaint euch was wir gegen den Genderpaygap & die Ungleichheit am Arbeitsmarkt machen können","Nächste Woche am 15.11. kommt die geniale Ökonomin Katharina Mader nach Transdanubien und erklärt euch, was wir gegen den Genderpaygap & die soziale Schieflage am Arbeitsmarkt machen können.","False","left","economic","0","0","DefaktS","Twitter"
"unternehmenssteuer_wettbewerbsbremse_1","Unternehmenssteuer","Wettbewerbsbremse","Als mögliche Entlastungen nannte er mehr Kindergeld, höhere Kinderfreibeträge, Änderungen bei den Tarifen der Einkommensteuer sowie Erleichterungen für Unternehmen bei den Unternehmenssteuern und der Erbschaftsteuer.","Als mögliche Entlastungen nannte er mehr Kindergeld, höhere Kinderfreibeträge, Änderungen bei den Tarifen der Einkommensteuer sowie Erleichterungen für Unternehmen bei den Wettbewerbsbremsen und der Erbschaftsteuer.","True","right","economic","0","0","Medienkompass","www.stern.de"
"unterstützungsleistung_finanzhilfe_1","Unterstützungsleistung","Finanzhilfe","Arbeitnehmer in einem österreichischen Supermarkt erhalten weniger Geld als Asylwerber an Unterstützungsleistungen.","Arbeitnehmer in einem österreichischen Supermarkt erhalten weniger Geld als Asylwerber an Finanzhilfen.","False","none","economic","0","0","NewsPolyML","faktencheck.afp.com"
"verkehrsinfrastruktur_mobilitätsnetzwerk_1","Verkehrsinfrastruktur","Mobilitätsnetzwerk","Sowohl in Ausnahmesituationen wie der Corona Pandemie, der Flutkatastrophe im Ahrtal 2021 oder dem Attentat auf den Berliner Weihnachtsmarkt wie auch in politischen Programmen wie der Digitalisierung, der Energie und der Verkehrsinfrastruktur beweist er fortlaufend Systemversagen","Sowohl in Ausnahmesituationen wie der Corona-Pandemie, der Flutkatastrophe im Ahrtal 2021 oder dem Attentat auf den Berliner Weihnachtsmarkt als auch in politischen Programmen wie der Digitalisierung, der Energie und dem Mobilitätsnetzwerk beweist er fortlaufend Systemversagen.","False","none","economic","0","0","DefaktS","Twitter"
"verkehrsstau_hohe verkehrsdichte_1","Verkehrsstau","Hohe Verkehrsdichte","Mittlerweile sollen bereits so viele Zuwendungen erfolgt sein, dass es in Pjöngjang zu Verkehrsstaus kommen soll - ein bislang unbekanntes Phänomen in dem verarmten Land.","Mittlerweile sollen bereits so viele Zuwendungen erfolgt sein, dass es in Pjöngjang zu hoher Verkehrsdichte kommen soll - ein bislang unbekanntes Phänomen in dem verarmten Land.","True","none","economic","0","0","Medienkompass","www.stern.de"
"verkehrswende_mobilitätschaos_1","Verkehrswende","Mobilitätschaos","Wenn die Umweltministerin in dieser Woche ihre Vorschläge zur „Verkehrswende“ vorstellt, dann wird das wohl nicht ohne Verteuerung des Kraftstoffs gehen.","Wenn die Umweltministerin in dieser Woche ihre Vorschläge zum „Mobilitätschaos“ vorstellt, dann wird das wohl nicht ohne Verteuerung des Kraftstoffs gehen.","True","right","economic","0","1","Medienkompass","www.tagesspiegel.de"
"verteidigungsausgaben_rüstungsausgaben_1","Verteidigungsausgaben","Rüstungsausgaben","Trump sprach auf der anschließenden Pressekonferenz von einem ""enormen Fortschritt"" bei den Verteidigungsausgaben der Verbündeten der westlichen Militärallianz.","Trump sprach auf der anschließenden Pressekonferenz von einem ""enormen Fortschritt"" bei den Rüstungsausgaben der Verbündeten der westlichen Militärallianz.","True","none","economic","0","0","Medienkompass","www.tagesspiegel.de"
"verteidigungsausgaben_rüstungsausgaben_2","Verteidigungsausgaben","Rüstungsausgaben","Vor allem die SPD lehnt aber eine weitere drastische Erhöhung der Verteidigungsausgaben mit Blick auf andere drängende finanzielle Ausgaben ab.","Vor allem lehnt die SPD aber eine weitere drastische Erhöhung der Rüstungsausgaben mit Blick auf andere drängende finanzielle Ausgaben ab.","True","none","economic","0","0","Medienkompass","www.tagesspiegel.de"
"verteidigungsausgaben_rüstungsausgaben_3","Verteidigungsausgaben","Rüstungsausgaben","Finanzloch mit 25 Milliarden Euro beziffert In der großen Koalition hatten sich bereits Konflikte vor allem um die künftigen Verteidigungsausgaben abgezeichnet.","Das Finanzloch ist auf 25 Milliarden Euro beziffert. In der großen Koalition hatten sich bereits Konflikte, vor allem um die künftigen Rüstungsausgaben, abgezeichnet.","True","none","economic","0","0","Medienkompass","www.n-tv.de"
"verteidigungspolitik_rüstungspolitik_1","Verteidigungspolitik","Rüstungspolitik","Im Bereich der EU-Verteidigungspolitik finden sich unter den Vorschlägen der Kommission für die kommenden Monate mehrere Initiativen, die auf einen deutsch-französischen Vorstoß zurückgehen.","Im Bereich der EU-Rüstungspolitik finden sich unter den Vorschlägen der Kommission für die kommenden Monate mehrere Initiativen, die auf einen deutsch-französischen Vorstoß zurückgehen.","True","none","social","0","0","Medienkompass","www.tagesspiegel.de"
"verteidigungspolitik_rüstungspolitik_2","Verteidigungspolitik","Rüstungspolitik","Zweitens wurden nach Einschätzung von Verteidigungspolitikern einige Verträge mit deutschen Rüstungsunternehmen so industriefreundlich gestaltet, dass die Hersteller bei verspäteter Lieferung keine empfindlichen Konventionalstrafen zu befürchten hatten.","Zweitens wurden nach Einschätzung von Rüstungspolitikern einige Verträge mit deutschen Rüstungsunternehmen so industriefreundlich gestaltet, dass die Hersteller bei verspäteter Lieferung keine empfindlichen Konventionalstrafen zu befürchten hatten.","True","none","social","0","0","Medienkompass","www.n-tv.de"
